Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
122,,,"Fill fuel filters and use hand primer until it is firm.  Try to crank and prime a couple times,",Bang kalo engine <BX> d12 errornya 2301-5 apakah yang rusaknya ya ? Engine tak mau hidup,Luciano Coelho has,,,,,,,,,,"You got a new rebuilt motor, why buy a new truck and get into another financing BS, every time you put a new part on an engine you don&#39;t have to worry about it for 2-4 years",,,,,
123,,,"I have 2016 <BX> <M2>, it has egr valve gasket replaced 10 times by different <BX> dealers they replaced egr valve and exhaust manifold but couldn&#39;t stop gasket leakage. Truck performance very low when uphill.The gasket leaks from top side between the gasket layers.<br />Please help","Setau saya error tsb injector nomer 1 dan ini adalah error yg muncul untuk <BX> alat berat atw vce sedangkan yg di bahas dalam video ini adalah <BX> truck memank mesin sama yaitu <BX> engine tetapi <BX> truck beda electronic aristecturenya dan beda pula shop manualnya klw di truck namanya impact klw di alat berat namanya prosis, contoh ada error yg nampilin pake MID,atw code seperti trouble sampean dan sekarang <BX> truck new range atw generasi terbaru itu sudah pakai electronic arsitecture yg terbaru dengan mengunakan code abjad  diawal sudah seperti passen gger car seperti C  untuk chasis berarti error kelistrikan di area chassis atw B,P atw U yg mendeskripsikan dimana kerusakan terjadi, karena <BX> generasi terbaru control unitnya lebih bnyak dri generasi sebelumnya,balik lagi ke error 2301-5 klw tidak salah itu error bagian engine khususnya injector - 5 itu adalah penyebabnya saya lupa apakah itu short cirkuit atw short to ground atw intermitten harusnya klw sampean punya prosis bisa lebih gampang mendeteksinya bahkan lebih gampang lagi menggunakan techtool sekian terima kasih",When taking the rockershaft loose you should have pulled the rear 18 mm bolt and all the front 13mm bolts then loosened all the rear 13mm bolts in stages. With the plungers on the exhaust brake rockers before you put the lifting tool on you can use old red or green orings and put them around the plunger and the rocker to hold the plunger so you can keep them in place. And the cup pulling tool can stay together I use the same one and dont take it apart. And your cup swedging tool should be updated to the new style. Just my input from another <BX>/mack tech,,,,,,,,,,"When i bought my first truck I got lucky it was a good series 60 with egr that later on I took off and it revived the engine, million miles and 7mpgs, but the engine had minor leaks....next time I buy a truck im bringing a mechanic cause a dealership CANNOT sell you a truck with any leaks and ill have mechanic check everything on it",,,,,
124,,,"@TAT Express Inc. Sacramento ,CA","Bang itu kan injector <M2> yg di video ad 4 kabel yang di socket injectornya, nah untuk mengetahui kerusakan solinoid injectornya brp ohm ya hambatannya?<br />Dan berapa voltage arus yang mengalir ke injector kalo kita ukur dengan multimeter? Dan kutub postif dan negatifnya mana ya karena 4 kabel saya jd bingung 😁",@Cardinal Truck Service p,,,,,,,,,,@Stevie Mcintyre Why not?,,,,,
125,,,I would have tot see sealing surfaces.  Where you located at,Oke siap gpp bang 😁 makasih sdh sharing,"Thanks for input, I did unscrew in stages in video like you do but I only do middle 3 or 4 front or rear, faster that way. I&#39;ll try your other suggestions though",,,,,,,,,,"Don&#39;t delete it,,, Fix it",,,,,
126,,,Thank you man I have a question <br />My question is I have check engine and dhen I review the fault after that it shows me this sA 0 spn 102 fm1 18 do you have any experience with this Thank you,<BX> truck sama <BX> artic aja juga beda bang error code nya.,Where are you located and can you please provide contact info. I need my injectors done.,,,,,,,,,,I want to delete my egr on 07 columbia<br />Can you please send me some advice on how to do it?,,,,,
127,,,2013 <BX>,"Maaf bang error code nya beda dengan di <BX> truck, saya belum tau klo error kyk gitu. Saya jg belum pernah ngerjain unit2 besar , cm khusus truck aja bang . Maaf ya bang",@Cardinal Truck Service I need to replace the cups and injectors on my 2010 <BX> <M2>...  but the truck has been deleted..  can you still program the injectors?,,,,,,,,,,They got you in fast for a fkn reason... lol,,,,,
128,,,Cummin engine,Begini ternyata cara setting klepnya <BX>,"+singto syvoravong sure, email me at semitrucksdiy@<a href=""http://gmail.com/"">gmail.com</a> thanks",,,,,,,,,,Lol. Yup. But when you lose like 6 k a week and the next best option was 2 months out that&#39;s alot of lost money,,,,,
129,,,What type of engine?,Om ada shop manual singkat untuk adjust valve engine d16,Do you overhaul D12 ? And how much it cost?,,,,,,,,,,r u a o/o with only one truck? should have bought a t680 better off less breakdowns. the whole industry knows <BX> is just not a great truck they have way to many problems,,,,,
130,,,Fail regen parking break check what could be cause ?,سبب تقطيع. الديزل في شاحنه فولفو 440,Nicely done,,,,,,,,,,"I got a reman <M2> last year after double idler gear failure. Imo better solution, i paid about  24,000$ (30,000 cad im in Canada)for motor , 33,000usd installed by <BX> , comes factory torque  specs  with new timming gears. 350,000 miles warranty on everything",,,,,
131,,,Could be def dosing system.  You could start with a Quantity control test.,mari saling support bang ..,and I get impatient changing guitar strings,,,,,,,,,,40johny no way it was that cheap I have done that job a few times in Canada as a mechanic,,,,,
132,,,@TAT Express Inc. thank you figure that out but doesn&#39;t stop regen cause temperature not met .only giving around 700 + not passing that,Terimakasih atas informasinya sangat bermanfaat.sukses selalu 👍,Really good video.,,,,,,,,,,When you first purchased your truck did you take it to a mechanic and have them go through EVERYTHING that needs to be replaced/updated from bumper to bumper before u drove your first load?,,,,,
133,,,"If parking brake switch is faulted, it will not allow regen","Melu mbledosske mas bigi semberete,, wis tak genti abang dadi abu abu .. Singgah2 o d BIMOH ku yo",how much would you charge to come to Arizona and teach our yard mechanic how to perform this job. We would pay your flight and hotel . it be nice to have some overhead adjustment videos. Our mechanics are really good with other engines its just <BX> that they avoid any major repairs. For example they did a head gasket on a 13 and had some problems with it. <BX> dealers are really expensive and always swamped with work. great videos btw Thanks,,,,,,,,,,"Even if a mechanic found problems after purchase, it doesn&#39;t matter. You can&#39;t take it back. No dealership is gonna let you take their truck off the lot to take to a mechanic shop. That&#39;s a folklore lol",,,,,
134,,,Hello my  friend <br />You are doing great helping most needy drivers those who cannot effort to go for repairs in some relentless mechanics shops like my self that been said. I have an issue if you help me please just purchased a 2014  <BX>  <M2>  on the way I noticed that RPM doesn’t exceed (1000) when idling but when driving works normal after two days the engine light turned on and the truck reduced miner power as well and revealed code  P04D900 that indicates EGR Valve. My concern is this the correct DTC or not and if I open and clean it or replace it should solve the problem or could be some else too please direct me on this.       Sincerely   <br />                                                                   Yosef. Noory,Nyimak mas bro yg lagi ngebengkel mobil <BX> nya....,Need to add update to the new installer. the one you are using is pulling the bottom of the cup when it is installed. the new tool pushed down when installing.,,,,,,,,,,Yup never had any really bad shit happen for over 2 years.,,,,,
135,,,"For <BX>s, we would have to hook up to the truck to get the exact description.  Or you could call the <BX> hotline with the code and vin.  800-528-6586","Kalimantanya mana bang,,? Di PT. Apa?",@Nick Purcella yea this video needs a few updates but no time now,,,,,,,,,,All that trouble to make $1 a mile!,,,,,
136,,,"How do you remove the evaporator core, I got a 2015 <M2> day cab.",Kaltim bang 😁,@Cardinal Truck Service im talking about the cup puller you dont have to take it apart.,,,,,,,,,,"@Trucker BB 3 to 4 a mile!  Wow,you are in the 1% of the trucking population!  The other 99 % is barely making any money,so you probably know something that  we dont know!  But that is good for you, you can afford to be robbed in a engine rebuild,!  I&#39;m happy for you that you are making that kind of money,if os true,because honestly I don&#39;t believe you, but hey, maybe you do have the unicorn job that we all want.  Psdt;  I bought a 2015 <BX> with 580k miles for 32k running in perfect condition.",,,,,
137,,,It is behind dash.   Be sure to subscribe,Kerja di tambang mana mas.?..singgah ya..,"this tool pushes down and runs a pin through it to spread out the bottom, can&#39;t get the cup on without taking it apart",,,,,,,,,,Well rates aren&#39;t that bad still getting 3 to 4 a mile but thanks for the comment lol.,,,,,
138,,,Hi which do you recommend to a new owner operator ? Is <BX> a good one to start with ? I’m looking for something that I will put some money in it and have it running and hauling worry free.<br /><br />Some help please <br /><br />Thanks,Ok bang,also you don;t have to take the puller apart like that each time. it can stay as a whole unit,,,,,,,,,,"Hi Trucker BB, I work for Veterans Truck and Trailer, we are a independent shop in Hudson, WI, I have worked for multiple dealerships including Nuss,  and we offer the same warranties as the dealerships do, we are also military owned, and also have multiple veterans that are employed there as well, specializing in all makes and models, also offer on site  repair,  very knowledgeable in <BX>&#39;s, just located off of exit 2 in Hudson, WI right across the MN/ WI border, come check us out, ask for Steve, thanks",,,,,
