Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
291,,,,,,,,,,,,,"TAT Express Inc. Pls am buying a truck with <M2>, I will be coming to your office for a check up.655k miles",,,,LUXURY TRUCK,,,
292,,,,,,,,,,,,,"Kelvin, maintenance is key. As long as you are keeping up with maintenance the engine does great.  Thanks for watching",,,,"Very beautiful truck, but seems that there a lot of cheap plastic parts in the cabin.",,,
293,,,,,,,,,,,,,Also what is the hazard of not doing the EGR cleaning right away? Like your vids watch them as soon as they come out,,,,Ты хоть был в той кабине? Видел хоть её своими глазами?,,,
294,,,,,,,,,,,,,"TAT Express Inc. hi, how many hours labour for EGR cleaning?",,,,That&#39;s <BX> ok,,,
295,,,,,,,,,,,,,EGR cleanings are very important.  A clogged EGR cooler can cause more issues.  Thanks for watching,,,,My best truck on the road is VNL 760 (USA). much bigger then this model got plenty of room inside .,,,
296,,,,,,,,,,,,,How much work to remove and clean an EGR cooler on a D16 my EGR temp comes on regularly as a code,,,,@Szymon Jarczewski can you explain that?,,,
297,,,,,,,,,,,,,"Doug I would schedule a full day for removing, cleaning, re-installing and testing for leaks.",,,,im not talking about us trucks  I’m talking about <BX> trucks in usa it’s all made by <BX> engineering but the ones here got bigger room inside and the engine is much better I’m not saying nothing bad about this one they’re made for Europe routes because they’re not wide enough as we have here in us .,,,
298,,,,,,,,,,,,,A truck is a truck Just bought a 2006 woth 1.5 million miles I&#39;m goin trucking...I jus sub to yah channel would luv to take this truck to you soon ....Maybe have you rebuild this <BX> engine heyyyyyy...no def tho thats NICEEEE,,,,"US truck technology is 30 years behind European. VNL is an exception, it is only 10 years behind",,,
299,,,,,,,,,,,,,"May Pen Clock,  come on by.",,,,I only want to know... will it be in Euro Truck Simulator 2? 🤔🤷‍♂️,,,
300,,,,,,,,,,,,,Injector cups have always been a problem with Detroit,,,,"Kurwa jak on dosiegnal tego psa zeby go poglaskac? Ma zajebiscie dluga reke. <a href=""https://www.youtube.com/watch?v=pQi3jtNZaIk&amp;t=2m07s"">2:07</a>",,,
301,,,,,,,,,,,,,Detroit and <BX> come from same engineering?,,,,"No to asi preto, že kreslo išlo bližšie aj zo psom ;-)",,,
302,,,,,,,,,,,,,Mark we have seen injector cups fail on Detroit as well.  Thanks for watching,,,,albo mało miejsca między fotelami xd,,,
303,,,,,,,,,,,,,On a 2012 <BX> with d 13 how many hours do estimate to repair the bull gear in the rear gear train. ..  a ball park estimate is good,,,,"Kaina didele,kokybe prasta",,,
304,,,,,,,,,,,,,60 hrs,,,,<BX> FH 👍<br /><br />Scania S V8 - King of the Road! 🙂,,,
305,,,,,,,,,,,,,TAT Express Inc. I’m at 702 622 9847 issue is no start. We had the fuel filter housing replaced on the road no sure fix it got the unit home. Driver had to keep pumping hand primer to limp it to our yard. We loosened the fuel pump pressure line it appears no fuel pressure and shop replaced the fuel pump. On the old pump I noticed metal shavings unit is a 2012 d 13. I’m being told these were prone to bull gear failures thank you for your feed back,,,,"@Just Onlyme It doesen&#39;t even come remotely close lol. A M550 has 2050 Nm peak torque, a FH700 has 3150 Nm peak torque.",,,
306,,,,,,,,,,,,,"Jim, what is a good contact number for you?  What type of issues are you experiencing?",,,,"Shreck M 550 Cummins eats a 700 <BX>, do <BX> measure power without the compressor or power steering etc etc attached? I think so...",,,
307,,,,,,,,,,,,,em chờ clip mới của anh nè,,,,@Just Onlyme Put a 700 <BX> motor in one and it would much better.,,,
308,,,,,,,,,,,,,@TAT Express Inc. dạ đúng rồi anh,,,,Just not for long if you put big weight behind it.,,,
309,,,,,,,,,,,,,bạn thích nó,,,,Cummins western star or kenworth king of the road here,,,
310,,,,,,,,,,,,,Had 2 <BX>s replaced injectors at 900k on one of em and the other one we traded at 850k with minor issues maybe it goes on maintenance too I love your videos very helpful,,,,"My favourrrrrrrite,,, <BX>, fh",,,
311,,,,,,,,,,,,,"Unzem mine is out of factory July ‘14 788k miles now, ran team / solo Still original injector cups, anything I am doing wrong, by the way I got a  Webasto engine preheater. There’s a theory very cold starts effects the injector cups or running empty on fuel.",,,,What about the New <BX> VNL 2020 that truck cab has been expanded and it looks different on the exterior but the inside is awesome with a bed that raises and tv monitor and more. You have to give <BX> some credit for making things with their trucks better not all bad i think.,,,
312,,,,,,,,,,,,,Not sure about that. I work for a fleet that does regular maintenance and pm on ours. I&#39;ve replaced countless cups and injectors. Mainly around 4-500k miles but have done several at 200k miles. We&#39;re setup with mack to do warranty repairs so that&#39;s why we didnt send them to the dealer.,,,,I love <BX> best truck in the world we drive only <BX> her in algeria becaus its the best for ever,,,
313,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,haha you drive only <BX> so you don&#39;t know who really is the best,,,
314,,,,,,,,,,,,,and bull gear failure,,,,Kiko BONNESI,,,
315,,,,,,,,,,,,,"Jorge, we have seen failures in the gear train as well, although not a common issue.",,,,Ух! Хороша каляска!,,,
316,,,,,,,,,,,,,"Hi brother,great videos, Thanks man <br />My QUESTION what&#39;s your advise to buy a truck to pull around 30k LB Not a heavy loads but the road going to be in PA,they will be a  little bit mountains <br />What&#39;s your recommendation <br />Make<br />Year <br />Engine <br />Transmission <br />Please let me know what engine has the lowest common problems...please help Thanks brother pl",,,,"@The Watcher да, чё там в Европе дальнобоить?! Казахстан почти в два раза больше и степи, степи, степи))) про Россию уже не говорю.",,,
317,,,,,,,,,,,,,"Zidan, I would recommend a truck with the best maintenance history.",,,,"@Канат Жумадилов Чудик 😆 Может в России оно и поныне так, но Европе жизнь дальнобойщика выглядит иначе.",,,
318,,,,,,,,,,,,,Your shop is doing a great job staying up on the latest maintenance skills and techniques,,,,"Дальнобойщика, я представляю, в майке, руки в масле (уже не отмываются) и с запахом солярки 😄",,,
319,,,,,,,,,,,,,"Rusty, thanks for the comment. We do our best to stay informed.",,,,Cool ets2 update,,,
320,,,,,,,,,,,,,Hi I have a Freightliner with overnight small leak is it ok to use stop leak thanks,,,,top,,,
321,,,,,,,,,,,,,Cool thanks for the quick reply,,,,Моя мечта! Вольво это топ. Сам работаю на вольво fh12 420 ахеренная машина. Правда электроники много и чем старше машина тем нереальней ее обслуживать при нынешнем зароботке как частному перевозчику.,,,
322,,,,,,,,,,,,,"Faisal, stop leak is definitely NOT recommended for any engine due to the narrow coolant passages throughout the engine.",,,,Вещь💪,,,
323,,,,,,,,,,,,,Very good info brother thanks. I&#39;m about to make my first truck purchase in cash so everything im looking at has around 500k miles or so. I wasn&#39;t looking at any <BX>s but to hear you say almost everything I&#39;ve researched myself on the <M2>&#39;s is really helpful. Thanks again and keep up the great work!!,,,,Technology coming to USA in 30 years. <BX>.,,,
324,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,Beat me to it,,,
325,,,,,,,,,,,,,"Say for instance if I do have an injector cup issue, will I have to replace the injectors as well or will it be just the injector cup?...",,,,"you have bigger sleeper, that&#39;s enough",,,
326,,,,,,,,,,,,,"Jimmy Love, as long as the sealing surfaces of the injector are good the injector can be reused with new cups.  Make sure you use an experienced shop, I have had to repair major failures due to someone installing incorrectly and causing major engine damage.  Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.",,,,I drive 2019 <BX> vnl 64t. It is made out off trash,,,
327,,,,,,,,,,,,,I drive a 2018 <BX> so far it&#39;s been good I like it better than the freightliner it takes off faster than the freightliner,,,,hi K K...<br />&#39;<br />how about american company make good trucks,,,
328,,,,,,,,,,,,,Yea it definitely rides better than the freightliner too. It also the only truck I&#39;ve seen with a airbag for the driver,,,,"@JAG o cmon, we all know the american trucks are still catching up technology wise.",,,
329,,,,,,,,,,,,,"Adrain, <BX>s are nice trucks and the ride is like no other.  Thanks for watching and make sure to subscribe.",,,,"Pretty underwhelmed, I was expecting a new look front end especially as they’ve just launched the new FM, which is 6 yrs after the FH4 launch!!!<br />Scania replaced their entire range within 3 years!!<br />And now this is the best <BX> can offer???<br />Poor in my opinion, wait till Daf launches their new range, that will wake the other manufacturers up.",,,
330,,,,,,,,,,,,,So basically get a Detroit for my first truck lol,,,,<BX> like to do things on the cheap,,,
331,,,,,,,,,,,,,Just get a freightliner cascadia im thinkn,,,,"Daf? , they’re a fleet truck and so are <BX> to a degree...From driving my first F89 <BX> in 1974 to my Last in March an FH4 540 I’ve always liked <BX>...I know I’ll come back into the business again as retirement does not suit, this time I may buy a Scania S 650 but the depreciation will be high...May buy a 2 year old R580 as I know one is available with little use, it was one of the last R580s sold ...There is nothing like the Scania V8 engine ,2 million without problems, I’ve always serviced my trucks at 30k kilometres even though they were saying 60 or 70k was soon enough...Not for me as I’m old school and I always believed in first class maintenance...Good luck with the Daf",,,
332,,,,,,,,,,,,,I would just focus on maintenance history and having truck checked by an outside shop.,,,,Globe trotter? I prefer earth runner perhaps?,,,
333,,,,,,,,,,,,,@TAT Express Inc. yeah but buying used seems like alot more stuff to be worried about..,,,,<BX>ooo,,,
334,,,,,,,,,,,,,"Rodney, <M2> are good engines as well.  As mentioned before maintenance is key",,,,<BX>  FH  16....Trucks  Design  Beauty   Very  Good.....,,,
335,,,,,,,,,,,,,,,,,"What about the poor seats <BX> are renowned for and the lack of everyday storage ,<BX> u most certainly don&#39;t have the driver in mind.",,,
336,,,,,,,,,,,,,,,,,"@Jan Schlossar if u know anything about trucks a xf is a better drivers truck than a fh4, don&#39;t get me wrong ,It&#39;s not perfect ,when I was your age I was all power and speed,Now IAM in my 60s it&#39;s comfort and daf wins",,,
337,,,,,,,,,,,,,,,,,"Lived in them from they first came out in 1993 ,had versions 1,2,3 ,4 .version 3 was probably the best ,so don&#39;t be smart sunny.",,,
338,,,,,,,,,,,,,,,,,Frumos.   Frumos.   Superb.   C.....e.  &quot;2020&quot; ........,,,
339,,,,,,,,,,,,,,,,,Please please can you ghift me one of it,,,
340,,,,,,,,,,,,,,,,,"U really don&#39;t want one,u will be so frustrated within a month",,,
341,,,,,,,,,,,,,,,,,sure whats your adress lol,,,
342,,,,,,,,,,,,,,,,,El mejor camion del mundo 👍👍👍👍👍,,,
